database,schema,table,physical_name,logical_name,physical_type,nullable,default,primary_key,unique,reference,lgpd,classification_basis,encryption,masking,retention,status,evidence
postgresql,forms,form_homologations,revalidation,Revalidation,JSONB,False,'{}'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:246
postgresql,forms,form_homologations,evidence,Evidence,JSONB,False,'{}'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:247
postgresql,forms,form_homologations,status,Status,VARCHAR(30),False,'requested',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:248
postgresql,forms,form_homologations,created_at,Created at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:249
postgresql,forms,form_publications,id,Id,UUID,False,gen_random_uuid(),True,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:254
postgresql,forms,form_publications,form_version_id,Form version id,UUID,False,,False,False,forms.form_versions.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:255
postgresql,forms,form_publications,environment,Environment,VARCHAR(30),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:256
postgresql,forms,form_publications,published_at,Published at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:257
postgresql,forms,form_publications,published_by,Published by,UUID,False,,False,False,identity.users.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:258
postgresql,forms,form_publications,rollout_policy,Rollout policy,JSONB,False,'{}'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:259
postgresql,forms,form_publications,rollback_version_id,Rollback version id,UUID,True,,False,False,forms.form_versions.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:260
postgresql,forms,form_publications,tenant_scope,Tenant scope,JSONB,False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:261
postgresql,forms,form_publications,channels,Channels,JSONB,False,"'[""web""]'::jsonb",False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:262
postgresql,forms,form_publications,checksum,Checksum,CHAR(64),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:263
postgresql,forms,form_publications,status,Status,VARCHAR(30),False,'active',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:264
postgresql,forms,form_submissions,id,Id,UUID,False,gen_random_uuid(),True,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:269
postgresql,forms,form_submissions,form_definition_id,Form definition id,UUID,False,,False,False,forms.form_definitions.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:270
postgresql,forms,form_submissions,form_version_id,Form version id,UUID,False,,False,False,forms.form_versions.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:271
postgresql,forms,form_submissions,user_id,User id,UUID,False,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: user_id,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:272
postgresql,forms,form_submissions,tenant_id,Tenant id,UUID,False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:273
postgresql,forms,form_submissions,context,Context,JSONB,False,'{}'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:274
postgresql,forms,form_submissions,target_entity,Target entity,VARCHAR(120),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:275
postgresql,forms,form_submissions,target_entity_id,Target entity id,UUID,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:276
postgresql,forms,form_submissions,status,Status,VARCHAR(30),False,'draft',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:277
postgresql,forms,form_submissions,started_at,Started at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:278
postgresql,forms,form_submissions,completed_at,Completed at,TIMESTAMPTZ,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:279
postgresql,forms,form_submissions,source,Source,VARCHAR(30),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:280
postgresql,forms,form_submissions,correlation_id,Correlation id,UUID,False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/028_dynamic_forms_governance.sql:281
